ticker,date,open,high,low,close
A,2006-06-05,22.9346,22.9824,22.2859,22.3058
A,2006-06-06,22.4732,22.4872,21.8873,22.1145
A,2006-06-07,22.1195,22.3656,21.8285,22.0238
A,2006-06-08,21.8943,21.9072,21.3063,21.7707
A,2006-06-09,21.7707,22.1195,21.6083,21.9132
A,2006-06-12,21.8943,21.983,20.9057,21.1787
A,2006-06-13,21.115,21.2884,20.3327,20.4323
A,2006-06-14,20.4323,20.7573,20.3667,20.7383
A,2006-06-15,20.8131,21.7637,20.8011,21.684
A,2006-06-16,21.5843,21.7767,21.4777,21.6651
A,2006-06-19,21.6979,21.7896,20.9505,21.0233
A,2006-06-20,21.0163,21.2177,20.8319,20.9057
A,2006-06-21,20.8987,21.3591,20.8987,21.2177
A,2006-06-22,21.1529,21.2585,20.8519,20.9635
A,2006-06-23,20.7871,20.7871,19.3801,20.2629
A,2006-06-26,20.3327,20.4901,20.1783,20.4264
A,2006-06-27,19.8813,20.3985,19.7348,19.7757
A,2006-06-28,19.7687,20.0199,19.5365,19.8544
A,2006-06-29,19.9271,20.4901,19.8155,20.4723
A,2006-06-30,20.4901,20.8589,20.4901,20.5041
A,2006-07-03,20.6217,20.7871,20.4513,20.6995
A,2006-07-05,20.5749,20.6287,20.1713,20.3527
A,2006-07-06,20.3477,20.7065,20.3397,20.5539
A,2006-07-07,20.4653,20.4653,19.973,20.1523
A,2006-07-10,20.257,20.3985,19.8345,19.978
A,2006-07-11,19.9132,19.9132,19.0811,19.6083
A,2006-07-12,19.6083,19.6083,18.1116,18.5132
A,2006-07-13,18.4842,18.7314,18.3308,18.4972
A,2006-07-14,18.4842,18.7064,18.2888,18.6386
A,2006-07-17,18.6108,18.7682,18.531,18.7374
A,2006-07-18,18.7314,18.84,17.98,18.3846
A,2006-07-19,18.4364,19.1678,18.4364,19.101
A,2006-07-20,19.1678,19.4638,18.6586,18.6924
A,2006-07-21,18.7742,18.7812,17.8534,18.0976
A,2006-07-24,18.1185,19.0074,18.1185,18.8649
A,2006-07-25,18.8649,19.3681,18.7622,18.9426
A,2006-07-26,18.8918,18.9107,18.0587,18.0656
A,2006-07-27,18.1912,18.3108,17.8584,17.8853
A,2006-07-28,17.9501,18.3038,17.8474,18.1394
A,2006-07-31,18.0587,18.538,17.961,18.4762
A,2006-08-01,18.3986,18.4104,18.0248,18.2252
A,2006-08-02,18.1912,18.559,18.0587,18.276
A,2006-08-03,18.0906,18.6307,18.0178,18.3238
A,2006-08-04,18.5848,18.84,18.0248,18.2252
A,2006-08-07,18.1514,18.1912,17.8714,18.0248
A,2006-08-08,18.0248,18.0656,17.5146,17.5924
A,2006-08-09,17.8216,18.3606,17.6382,17.7239
A,2006-08-10,17.6641,18.0976,17.5924,18.0587
A,2006-08-11,17.961,17.98,17.6053,17.671
A,2006-08-14,17.8285,18.7562,17.8086,18.4972
A,2006-08-15,20.0657,20.6925,19.9471,20.2191
A,2006-08-16,20.6217,20.9695,20.0328,20.7941
A,2006-08-17,20.7871,21.0024,20.6087,20.9695
A,2006-08-18,20.9635,20.9635,20.4135,20.6595
A,2006-08-21,20.5949,20.6017,20.2699,20.3477
A,2006-08-22,20.257,20.4513,20.0397,20.0657
A,2006-08-23,20.0079,20.2431,19.8275,19.8405
A,2006-08-24,19.9471,20.1394,19.8155,19.8614
A,2006-08-25,19.8614,19.9271,19.7169,19.7966
A,2006-08-28,19.7757,20.1135,19.7617,20.0079
A,2006-08-29,20.0587,20.4323,20.0467,20.3736
A,2006-08-30,20.5041,20.8519,20.4783,20.7871
A,2006-08-31,20.9057,20.9505,20.5479,20.8927
A,2006-09-01,20.8927,20.9505,20.4783,20.4783
A,2006-09-05,20.3597,20.5609,20.0527,20.5111
A,2006-09-06,20.3667,20.3736,19.9132,19.9401
A,2006-09-07,19.8475,20.1065,19.69,19.7757
A,2006-09-08,19.8155,20.0397,19.7827,19.9331
A,2006-09-11,19.8475,20.3855,19.8475,20.1982
A,2006-09-12,20.1923,20.5609,20.1454,20.4653
A,2006-09-13,20.5281,20.5799,20.2699,20.3667
A,2006-09-14,20.2061,20.2959,19.978,20.1394
A,2006-09-15,20.1523,20.1713,19.8155,20.0866
A,2006-09-18,20.0935,20.3397,20.0019,20.257
A,2006-09-19,20.2699,20.4453,20.0328,20.4323
A,2006-09-20,20.6795,21.2365,20.6537,21.1787
A,2006-09-21,21.406,21.6979,21.3253,21.4907
A,2006-09-22,21.406,21.4249,20.9127,21.1031
A,2006-09-25,21.1359,21.5505,20.9695,21.3671
A,2006-09-26,21.3203,21.6023,21.1359,21.399
A,2006-09-27,21.406,21.4707,20.8649,20.9635
A,2006-09-28,20.9057,21.4458,20.825,21.4249
A,2006-09-29,21.4379,21.5505,21.2047,21.2365
A,2006-10-02,21.115,21.2933,20.8649,20.9964
A,2006-10-03,20.8319,21.1668,20.8191,20.9436
A,2006-10-04,20.8858,21.5186,20.8789,21.4638
A,2006-10-05,21.3332,21.4458,21.115,21.3731
A,2006-10-06,21.2107,21.6979,21.0651,21.6252
A,2006-10-09,21.4707,21.8175,21.2884,21.7109
A,2006-10-10,21.7109,21.8345,21.5843,21.6651
A,2006-10-11,21.4379,21.8664,21.2983,21.5575
A,2006-10-12,21.5784,21.9072,21.5505,21.8175
A,2006-10-13,21.7637,22.5012,21.7577,22.4134
A,2006-10-16,22.4134,22.5012,22.2191,22.2938
A,2006-10-17,22.0238,22.4802,22.0238,22.3466
A,2006-10-18,22.5151,22.815,22.4414,22.7422
A,2006-10-19,22.6386,22.801,22.5151,22.6845
A,2006-10-20,22.7194,22.7622,22.5151,22.6845
A,2006-10-23,22.7951,23.0124,22.4602,22.6008
A,2006-10-24,22.5758,22.7054,22.4662,22.6914
A,2006-10-25,22.6706,22.7692,22.538,22.7552
A,2006-10-26,22.815,23.0492,22.6706,23.0124
A,2006-10-27,23.0124,23.0292,22.6088,22.6566
A,2006-10-30,22.6088,22.7892,22.5151,22.6706
A,2006-10-31,22.7373,23.2634,22.7124,23.126
A,2006-11-01,22.0238,22.4474,21.7966,22.1474
A,2006-11-02,22.0696,22.0766,21.5714,21.7039
A,2006-11-03,21.7827,21.8992,21.3731,21.393
A,2006-11-06,21.393,22.1613,21.3731,22.1075
A,2006-11-07,22.0956,22.257,21.8484,21.8484
A,2006-11-08,21.684,22.0098,21.6322,21.8733
A,2006-11-09,21.976,22.245,21.965,22.1404
A,2006-11-10,22.1404,22.3516,22.1075,22.3058
A,2006-11-13,22.2819,22.834,22.252,22.7373
A,2006-11-14,21.3731,21.7179,20.9505,21.4379
A,2006-11-15,21.4379,21.7179,21.3731,21.5295
A,2006-11-16,21.5644,22.0567,21.4379,21.8594
A,2006-11-17,21.7368,21.983,21.6322,21.9272
A,2006-11-20,21.7966,22.0766,21.5714,21.9202
A,2006-11-21,21.9202,21.9202,21.7298,21.8484
A,2006-11-22,21.7966,21.8285,21.6322,21.7109
A,2006-11-24,21.5843,21.8943,21.5714,21.8036
A,2006-11-27,21.7298,21.7368,21.0841,21.1847
A,2006-11-28,21.1847,21.3671,20.9895,21.1787
A,2006-11-29,21.1787,21.2107,20.6017,20.8131
A,2006-11-30,20.8191,20.8858,20.6595,20.6865
A,2006-12-01,20.6865,20.8319,20.5799,20.7692
A,2006-12-04,20.7871,21.2755,20.7871,21.1907
A,2006-12-05,21.4379,21.976,21.2755,21.5445
A,2006-12-06,21.5644,21.6451,21.3671,21.4847
A,2006-12-07,21.6322,21.8594,21.5375,21.5843
A,2006-12-08,21.5714,21.8873,21.4638,21.7179
A,2006-12-11,21.6651,21.8943,21.6083,21.8106
A,2006-12-12,21.7637,22.3596,21.4777,21.9959
A,2006-12-13,21.9959,22.0886,21.8404,21.983
A,2006-12-14,21.9272,22.264,21.9272,22.1274
A,2006-12-15,22.1015,22.2938,22.0238,22.1404
A,2006-12-18,22.1404,22.2819,22.0368,22.1404
A,2006-12-19,21.8943,22.2819,21.8664,22.1683
A,2006-12-20,22.1872,22.7054,22.1145,22.1195
A,2006-12-21,22.0696,22.3397,21.965,22.252
A,2006-12-22,22.1404,22.2052,21.8664,21.9072
A,2006-12-26,21.8943,22.2938,21.8594,22.2191
A,2006-12-27,22.3397,22.6088,22.2938,22.545
A,2006-12-28,22.4274,23.0831,22.4274,22.9754
A,2006-12-29,22.9038,23.1858,22.5938,22.6386
A,2007-01-03,22.7314,23.0492,22.1195,22.2819
A,2007-01-04,22.2819,22.4802,21.7368,22.3516
A,2007-01-05,22.2819,22.3466,22.0886,22.1474
A,2007-01-08,22.0766,22.1404,21.8803,22.0696
A,2007-01-09,22.1404,22.2938,21.8534,22.0956
A,2007-01-10,22.1145,22.1145,21.679,21.8943
A,2007-01-11,21.976,22.1145,21.6651,21.8943
A,2007-01-12,21.8733,22.1145,21.7896,21.8285
A,2007-01-16,21.7707,22.0437,21.6581,21.7896
A,2007-01-17,21.7179,21.7498,21.2814,21.3531
A,2007-01-18,21.2755,21.2983,20.7263,20.9505
A,2007-01-19,21.0163,21.399,20.9964,21.3063
A,2007-01-22,21.2246,21.2645,21.109,21.1599
A,2007-01-23,21.0443,21.3861,20.9895,21.2505
A,2007-01-24,21.2505,21.4379,21.0921,21.1847
A,2007-01-25,21.1847,21.3531,20.7941,20.825
A,2007-01-26,20.8789,21.115,20.8011,21.0313
A,2007-01-29,20.9565,21.0921,20.7383,20.7811
A,2007-01-30,20.7811,20.8389,20.7065,20.7871
A,2007-01-31,20.7871,20.8519,20.7263,20.7871
A,2007-02-01,20.8987,21.115,20.7871,20.9127
A,2007-02-02,20.9635,20.9695,20.4393,20.5351
A,2007-02-05,20.5539,20.7124,20.2959,20.6795
A,2007-02-06,20.8649,20.8987,20.6287,20.7871
A,2007-02-07,20.8191,21.2435,20.8191,21.1599
A,2007-02-08,21.0841,21.2884,20.9695,21.2246
A,2007-02-09,21.2246,21.4249,21.1409,21.2177
A,2007-02-12,21.1907,21.2814,21.1289,21.1718
A,2007-02-13,21.2177,21.4907,21.1359,21.4249
A,2007-02-14,21.3402,21.6979,21.3402,21.399
A,2007-02-15,21.4309,22.1872,21.4129,21.976
A,2007-02-16,21.9072,21.9202,21.1469,21.2884
A,2007-02-20,21.1031,21.2435,20.8987,21.109
A,2007-02-21,21.0024,21.4249,20.9835,21.2755
A,2007-02-22,21.3133,21.5375,21.3133,21.4379
A,2007-02-23,21.6083,21.7039,21.3402,21.6142
A,2007-02-26,21.6083,21.671,21.4458,21.6202
A,2007-02-27,21.3731,21.4707,20.5609,20.8589
A,2007-02-28,20.8589,20.9505,20.5351,20.6287
A,2007-03-01,20.2371,20.5679,20.0139,20.4264
A,2007-03-02,20.3667,20.4842,19.9401,19.9601
A,2007-03-05,19.7498,20.2301,19.6581,19.9401
A,2007-03-06,20.0328,20.1394,19.7498,20.0258
A,2007-03-07,20.0079,20.1325,19.9003,19.9959
A,2007-03-08,20.1394,20.7751,20.1394,20.6217
A,2007-03-09,20.6457,20.7871,20.4393,20.6337
A,2007-03-12,20.5949,20.8789,20.5749,20.8789
A,2007-03-13,20.6865,20.8011,20.5181,20.5749
A,2007-03-14,20.5749,20.8319,20.4723,20.7871
A,2007-03-15,20.7193,20.7941,20.4323,20.5949
A,2007-03-16,20.5869,20.7383,20.4842,20.6287
A,2007-03-19,20.7751,20.9057,20.6457,20.6925
A,2007-03-20,20.7263,21.0651,20.6735,20.825
A,2007-03-21,20.8858,20.9367,20.7124,20.8459
A,2007-03-22,20.9835,21.2983,20.7871,21.1718
A,2007-03-23,21.0981,21.8873,21.0981,21.5843
A,2007-03-26,21.4528,21.6581,21.0651,21.6581
A,2007-03-27,21.6322,21.965,21.5505,21.8484
A,2007-03-28,21.6202,21.9272,21.5505,21.7498
A,2007-03-29,21.9331,22.0637,21.7498,21.8992
A,2007-03-30,21.8803,21.9899,21.7767,21.8873
A,2007-04-02,21.8484,22.0886,21.7577,22.0637
A,2007-04-03,22.1274,22.533,22.0886,22.4474
A,2007-04-04,22.528,22.6277,22.4602,22.6148
A,2007-04-05,22.6088,22.7054,22.538,22.551
A,2007-04-09,22.6217,22.8688,22.5758,22.7752
A,2007-04-10,22.6217,22.7373,22.5828,22.6776
A,2007-04-11,22.6506,22.7054,22.4602,22.4942
A,2007-04-12,22.5081,22.7054,22.4274,22.6506
A,2007-04-13,22.801,22.801,22.245,22.3935
A,2007-04-16,22.4134,22.7422,22.3596,22.7254
A,2007-04-17,22.6326,23.2555,22.6088,23.102
A,2007-04-18,22.8688,23.1588,22.7622,23.0492
A,2007-04-19,23.0292,23.1528,22.821,22.8968
A,2007-04-20,23.1858,23.2246,22.8618,23.0492
A,2007-04-23,22.9616,23.126,22.3985,23.0004
A,2007-04-24,23.0622,23.1458,22.8688,22.9616
A,2007-04-25,22.9884,23.0492,22.849,22.849
A,2007-04-26,22.9276,22.9944,22.7482,22.7812
A,2007-04-27,22.6386,22.7622,22.4872,22.551
A,2007-04-30,22.5888,22.6386,22.3118,22.3268
A,2007-05-01,22.3985,23.383,22.3466,23.383
A,2007-05-02,23.3143,23.7528,23.2555,23.6352
A,2007-05-03,23.6072,23.7587,23.5166,23.683
A,2007-05-04,23.683,24.0397,23.5834,24.0338
A,2007-05-07,24.0039,24.2729,23.9441,24.1872
A,2007-05-08,24.0676,24.3128,24.0208,24.261
A,2007-05-09,24.0945,24.3656,24.0397,24.3257
A,2007-05-10,24.0338,24.1494,23.375,23.396
A,2007-05-11,23.3362,23.5963,23.0492,23.5236
A,2007-05-14,23.689,23.8683,23.1996,23.3292
A,2007-05-15,24.254,24.9914,24.254,24.543
A,2007-05-16,24.3467,24.5938,24.2799,24.5669
A,2007-05-17,24.2939,24.6805,24.2939,24.4443
A,2007-05-18,24.4134,24.8319,24.3955,24.6875
A,2007-05-21,24.4264,25.0123,24.4264,24.8957
A,2007-05-22,24.9137,25.1747,24.825,25.0393
A,2007-05-23,25.2207,25.3163,25.0053,25.0671
A,2007-05-24,24.5938,25.2395,24.4194,24.4772
A,2007-05-25,24.4991,25.0393,24.3656,24.9267
A,2007-05-29,25.0123,25.0601,24.7513,24.8957
A,2007-05-30,24.7513,24.9445,24.7005,24.8768
A,2007-05-31,24.8061,24.9017,24.7513,24.7991
A,2007-06-01,24.7991,24.9207,24.5868,24.8699
A,2007-06-04,24.6875,25.0961,24.6805,24.9914
A,2007-06-05,24.825,25.0521,24.8121,24.9914
A,2007-06-06,24.8061,25.0123,24.7861,24.9267
A,2007-06-07,24.7652,24.9267,24.2081,24.2081
A,2007-06-08,24.2341,24.3955,23.9959,24.3825
A,2007-06-11,24.2869,24.6337,24.1344,24.4991
A,2007-06-12,24.3257,24.5729,24.1015,24.3467
A,2007-06-13,24.5669,24.9914,24.5051,24.9914
A,2007-06-14,24.9267,25.3223,24.9207,25.2395
A,2007-06-15,25.3223,25.3342,24.9445,25.1549
A,2007-06-18,25.2067,25.4847,25.1619,25.2725
A,2007-06-19,25.2147,25.6252,25.2067,25.5385
A,2007-06-20,25.5385,25.5983,25.0901,25.1677
A,2007-06-21,25.1677,25.4449,24.9077,25.4249
A,2007-06-22,25.2873,25.3601,24.7074,25.1099
A,2007-06-25,25.1179,25.3342,24.7583,24.9983
A,2007-06-26,25.0721,25.1349,24.6945,24.9445
A,2007-06-27,24.8061,25.0521,24.6466,25.0053
A,2007-06-28,25.0123,25.2325,24.7203,24.9983
A,2007-06-29,25.1229,25.3223,24.7791,24.9715
A,2007-07-02,25.1409,25.5185,24.9785,25.4647
A,2007-07-03,25.4647,25.8414,25.3411,25.7757
A,2007-07-05,25.9082,25.9082,25.4179,25.7079
A,2007-07-06,25.6591,25.9211,25.5455,25.8683
A,2007-07-09,25.7259,25.9749,25.7259,25.9082
A,2007-07-10,25.9022,25.9411,25.6651,25.7896
A,2007-07-11,25.6651,25.9211,25.6651,25.9151
A,2007-07-12,25.9211,26.246,25.8215,26.246
A,2007-07-13,26.1065,26.1344,25.9211,25.962
A,2007-07-16,25.8075,25.9889,25.7956,25.8823
A,2007-07-17,25.6899,25.9211,25.6391,25.8544
A,2007-07-18,25.5933,25.8145,25.4449,25.7378
A,2007-07-19,25.8484,26.0238,25.7308,25.9082
A,2007-07-20,25.9082,25.9082,25.5803,25.5863
A,2007-07-23,25.9889,26.1623,25.5863,25.8753
A,2007-07-24,25.9889,26.258,25.3681,25.4577
A,2007-07-25,25.8544,25.8544,25.1747,25.4319
A,2007-07-26,25.5983,25.5983,24.6127,24.9715
A,2007-07-27,24.8509,25.0721,24.4503,24.4503
A,2007-07-30,24.3467,24.7721,24.2081,24.7453
A,2007-07-31,24.8509,25.1031,24.6197,24.7861
A,2007-08-01,24.7203,25.1997,24.5669,24.7931
A,2007-08-02,25.3223,25.3342,24.7143,25.0901
A,2007-08-03,25.1409,25.2545,24.6735,24.6735
A,2007-08-06,24.8569,24.8887,24.4134,24.8887
A,2007-08-07,24.5539,25.1349,24.5241,24.8837
A,2007-08-08,24.8837,25.1031,24.6407,24.9983
A,2007-08-09,25.2725,25.5803,23.113,23.3143
A,2007-08-10,23.7786,23.7786,22.9216,23.2246
A,2007-08-13,23.39,24.0945,23.39,23.6023
A,2007-08-14,23.2555,24.1015,23.2555,23.6023
A,2007-08-15,20.4264,21.4847,20.2371,21.0443
A,2007-08-16,20.9835,21.4249,20.6457,21.2107
A,2007-08-17,21.3402,22.7373,21.2047,21.976
A,2007-08-20,21.9072,22.0168,21.5046,21.8285
A,2007-08-21,21.7637,22.1145,21.6651,22.0507
A,2007-08-22,22.1683,22.4064,22.0098,22.3327
A,2007-08-23,22.4134,22.6217,22.1802,22.5081
A,2007-08-24,22.538,22.9098,22.4274,22.8688
A,2007-08-27,22.815,22.9616,22.6506,22.828
A,2007-08-28,22.7054,22.8828,22.4802,22.528
A,2007-08-29,22.7254,23.1389,22.6914,23.1389
A,2007-08-30,23.0492,23.4837,22.8828,23.2744
A,2007-08-31,23.5834,23.7398,23.4348,23.6481
A,2007-09-04,23.7727,23.8295,23.396,23.689
A,2007-09-05,23.4608,23.5166,23.2954,23.4906
A,2007-09-06,23.396,23.7657,23.2814,23.7657
A,2007-09-07,23.4458,23.689,23.4219,23.5694
A,2007-09-10,23.669,23.7159,23.2306,23.4528
A,2007-09-11,23.5166,23.7159,23.402,23.5893
A,2007-09-12,23.4718,23.7159,23.383,23.5764
A,2007-09-13,23.669,23.7159,23.5305,23.6072
A,2007-09-14,23.5375,23.7727,23.3691,23.4906
A,2007-09-17,23.375,23.5504,23.2366,23.409
A,2007-09-18,23.4777,24.2998,23.4777,24.1693
A,2007-09-19,24.2012,24.3825,24.0676,24.2081
A,2007-09-20,24.1085,24.2081,23.9441,24.0477
A,2007-09-21,24.1155,24.2998,23.7836,23.978
A,2007-09-24,23.8863,24.0397,23.6142,23.7528
A,2007-09-25,23.6481,24.0098,23.6212,23.8863
A,2007-09-26,24.1344,24.1344,23.8743,23.9899
A,2007-09-27,24.0338,24.1763,23.8863,24.0208
A,2007-09-28,23.971,24.1424,23.7906,23.957
A,2007-10-01,24.0158,24.3656,23.971,24.0397
A,2007-10-02,23.971,24.2012,23.971,24.0338
A,2007-10-03,23.9959,24.0676,23.669,23.9261
A,2007-10-04,23.951,24.254,23.9441,24.1693
A,2007-10-05,24.2998,24.6407,24.2669,24.5489
A,2007-10-08,24.5101,24.6805,24.4443,24.6127
A,2007-10-09,24.6267,24.8121,24.5998,24.7931
A,2007-10-10,24.7333,24.8121,24.4852,24.5998
A,2007-10-11,24.6805,24.8439,24.1693,24.2271
A,2007-10-12,24.3257,24.5599,24.1494,24.4323
A,2007-10-15,24.6267,25.1099,24.4323,24.8061
A,2007-10-16,25.0601,25.5455,24.7263,24.8837
A,2007-10-17,25.0453,25.2395,24.6665,24.9267
A,2007-10-18,24.9785,25.0771,24.7143,24.9655
A,2007-10-19,24.9515,24.9515,24.1822,24.2341
A,2007-10-22,23.978,24.0945,23.4976,23.7786
A,2007-10-23,23.9959,24.2869,23.8414,24.254
A,2007-10-24,24.0826,24.248,23.662,23.971
A,2007-10-25,24.0338,24.1225,23.39,23.5435
A,2007-10-26,23.7836,24.0338,23.0233,23.409
A,2007-10-29,23.5435,23.7089,23.3143,23.409
A,2007-10-30,23.3083,23.5026,23.0422,23.2954
A,2007-10-31,23.4777,23.964,23.2814,23.9381
A,2007-11-01,23.8225,24.0746,23.5375,23.5564
A,2007-11-02,23.6142,23.8683,23.2704,23.402
A,2007-11-05,23.0702,23.383,22.834,23.1858
A,2007-11-06,23.2366,23.5504,22.9944,23.4718
A,2007-11-07,23.1458,23.4976,22.7552,22.7951
A,2007-11-08,22.9098,22.9098,22.1743,22.7254
A,2007-11-09,22.3796,22.4134,21.6202,21.69
A,2007-11-12,21.3531,22.0696,21.3531,21.7707
A,2007-11-13,21.9072,22.0956,21.684,22.0298
A,2007-11-14,22.1195,22.4064,21.953,22.2191
A,2007-11-15,21.8992,22.7054,21.8036,21.8943
A,2007-11-16,22.7314,24.0098,22.6914,23.8544
A,2007-11-19,23.662,23.8932,23.2116,23.2555
A,2007-11-20,23.2485,23.9839,23.2485,23.7208
A,2007-11-21,23.5694,24.1085,23.3621,23.8414
A,2007-11-23,23.951,24.0477,23.7528,23.978
A,2007-11-26,23.9321,24.4085,23.7398,23.7398
A,2007-11-27,23.696,24.1424,23.6481,23.9261
A,2007-11-28,24.0547,24.7333,23.9381,24.6536
A,2007-11-29,24.6197,24.7791,24.3188,24.3467
A,2007-11-30,24.6805,24.6875,24.4134,24.5729
A,2007-12-03,24.3527,24.8121,24.3527,24.5241
A,2007-12-04,24.4264,24.7791,24.3188,24.3527
A,2007-12-05,24.6337,24.8121,24.3775,24.5799
A,2007-12-06,24.5729,24.8121,24.3586,24.6536
A,2007-12-07,24.6466,24.8439,24.5241,24.6945
A,2007-12-10,24.7143,24.7991,24.5539,24.6127
A,2007-12-11,24.5998,24.6127,23.676,23.696
A,2007-12-12,24.4025,24.7931,23.7587,24.0945
A,2007-12-13,23.9261,24.1693,23.7587,24.0098
A,2007-12-14,23.7786,24.0098,23.5564,23.5893
A,2007-12-17,23.4408,23.689,22.9884,23.0233
A,2007-12-18,23.1458,23.383,22.7254,22.808
A,2007-12-19,22.808,23.2306,22.7951,23.0622
A,2007-12-20,23.1389,23.7089,23.1389,23.662
A,2007-12-21,23.7786,24.261,23.7786,24.1623
A,2007-12-24,24.0945,24.2271,23.9441,24.0208
A,2007-12-26,23.9062,24.3706,23.9062,24.3467
A,2007-12-27,24.2271,24.3825,24.1284,24.1284
A,2007-12-28,24.0876,24.3706,24.0876,24.3586
A,2007-12-31,24.2341,24.2669,23.7836,23.8683
A,2008-01-02,23.8225,23.9062,23.4678,23.5834
A,2008-01-03,23.5834,23.6142,23.3024,23.3482
A,2008-01-04,23.113,23.2884,22.557,22.5888
A,2008-01-07,22.7692,23.3083,22.7692,22.9616
A,2008-01-08,22.9754,23.2246,22.834,22.9276
A,2008-01-09,22.6636,23.1996,22.557,22.9884
A,2008-01-10,22.9346,24.2012,22.828,24.0158
A,2008-01-11,23.8414,24.3068,23.375,23.39
A,2008-01-14,24.5729,24.5729,23.5166,23.8026
A,2008-01-15,23.4219,23.6072,23.1658,23.383
A,2008-01-16,23.2246,23.5694,22.7373,23.1718
A,2008-01-17,23.1927,23.4718,22.8618,22.9684
A,2008-01-18,22.842,22.842,21.5046,21.8664
A,2008-01-22,20.7692,21.5235,20.3049,21.3332
A,2008-01-23,20.5869,21.8036,20.4323,21.7179
A,2008-01-24,21.7438,22.1015,21.6202,21.8285
A,2008-01-25,22.1195,22.1195,21.4379,21.5644
A,2008-01-28,21.5505,21.8036,21.2983,21.7767
A,2008-01-29,21.8285,21.8594,21.5445,21.7498
A,2008-01-30,21.7368,22.6776,21.5375,22.2052
A,2008-01-31,21.8175,22.1743,21.6511,21.9959
A,2008-02-01,22.0886,22.521,21.9411,22.3866
A,2008-02-04,22.3397,22.6446,22.3058,22.3866
A,2008-02-05,21.958,22.4732,21.8106,21.8225
A,2008-02-06,22.0886,22.4602,21.7767,21.8484
A,2008-02-07,21.684,21.7637,20.9177,21.0651
A,2008-02-08,20.9127,20.9964,20.6665,20.7871
A,2008-02-11,20.7871,20.7871,20.5181,20.6995
A,2008-02-12,20.7871,20.9835,20.6537,20.6925
A,2008-02-13,20.8191,21.5445,20.7383,21.2316
A,2008-02-14,21.2316,21.3203,20.1713,20.4901
A,2008-02-15,20.4065,20.4901,19.8026,19.9132
A,2008-02-19,20.0995,20.2061,19.9271,20.0935
A,2008-02-20,19.8863,20.5351,19.8673,20.4842
A,2008-02-21,20.5181,20.7692,20.4393,20.5351
A,2008-02-22,20.4195,20.5181,19.9959,20.4065
A,2008-02-25,20.4135,20.6537,20.2699,20.4653
A,2008-02-26,20.4065,20.7323,20.2959,20.7065
A,2008-02-27,20.6217,21.0771,20.5609,20.8081
A,2008-02-28,20.6087,20.7323,20.2431,20.5609
A,2008-02-29,20.3128,20.4195,19.8225,19.8863
A,2008-03-03,19.9003,20.0328,19.684,19.973
A,2008-03-04,19.7498,19.966,19.4558,19.8225
A,2008-03-05,19.7299,20.0019,19.5953,19.8813
A,2008-03-06,19.8225,19.9471,19.5555,19.5814
A,2008-03-07,19.4638,19.9132,19.3681,19.5365
A,2008-03-10,19.4967,19.5953,19.1608,19.1927
A,2008-03-11,19.5883,19.7567,19.1349,19.7099
A,2008-03-12,19.7169,20.3257,19.5883,19.7687
A,2008-03-13,19.4708,19.9003,19.2904,19.8155
A,2008-03-14,19.9192,19.9192,19.0672,19.2575
A,2008-03-17,18.7622,19.4837,18.7622,19.2774
A,2008-03-18,19.4907,19.8086,19.1608,19.7966
A,2008-03-19,19.8544,20.0258,19.0672,19.0672
A,2008-03-20,19.1868,19.3143,18.851,19.2695
A,2008-03-24,19.3143,19.8614,19.2316,19.7169
A,2008-03-25,19.684,19.8026,19.5026,19.696
A,2008-03-26,19.6202,19.6521,19.4219,19.4837
A,2008-03-27,19.4907,19.5156,18.9755,18.9824
A,2008-03-28,19.0402,19.3203,19.0333,19.2186
A,2008-03-31,19.1728,19.4299,19.0333,19.3751
A,2008-04-01,19.4299,20.1265,19.4299,20.0657
A,2008-04-02,20.1265,20.5609,20.0587,20.2889
A,2008-04-03,20.1265,20.5949,20.1265,20.4453
A,2008-04-04,20.4393,20.7692,20.3397,20.6017
A,2008-04-07,20.6087,20.7811,20.4783,20.5111
A,2008-04-08,20.3527,20.5111,20.2511,20.4723
A,2008-04-09,20.4393,20.5231,19.973,20.1783
A,2008-04-10,20.1394,20.3019,19.9909,20.0995
A,2008-04-11,19.973,20.0079,19.4907,19.5734
A,2008-04-14,19.5734,19.8863,19.415,19.6521
A,2008-04-15,19.7169,19.7897,18.7064,18.9356
A,2008-04-16,19.0612,19.8813,19.0612,19.7498
A,2008-04-17,19.8225,19.9401,19.409,19.5485
A,2008-04-18,19.9003,20.3327,19.8405,20.1205
A,2008-04-21,19.9601,20.1325,19.7348,19.9192
A,2008-04-22,19.8086,19.8863,19.4638,19.5883
A,2008-04-23,19.8026,20.2629,19.5734,20.1643
A,2008-04-24,20.1583,20.6287,20.0397,20.4264
A,2008-04-25,20.4901,20.6537,20.1065,20.4842
A,2008-04-28,20.5281,20.5799,19.8813,19.9192
A,2008-04-29,19.9192,20.1135,19.7229,19.8544
A,2008-04-30,19.9132,19.978,19.4967,19.6272
A,2008-05-01,19.6202,20.2371,19.415,20.2061
A,2008-05-02,20.3597,20.8719,20.3527,20.8319
A,2008-05-05,20.8719,20.8719,20.4135,20.542
A,2008-05-06,20.3667,20.7941,20.1923,20.6735
A,2008-05-07,20.6595,20.8927,20.6537,20.7193
A,2008-05-08,20.9177,20.9505,20.4323,20.7751
A,2008-05-09,20.5181,20.8789,20.4065,20.7263
A,2008-05-12,20.8389,21.0503,20.6795,21.0313
